labels,classes,predictions,time
Happy,3,"[1.5296235e-02 3.4701461e-06 3.4549551e-03 4.8296741e-01 4.7338021e-01
 2.4839174e-02 5.8603189e-05]",47:22.4
Neutral,4,"[1.2995648e-02 3.3720957e-05 3.8629170e-03 3.0889276e-01 6.4103711e-01
 3.3006065e-02 1.7185547e-04]",47:22.5
Happy,3,"[1.1637661e-02 1.0520452e-04 1.2523204e-02 5.6652737e-01 3.8266945e-01
 2.5755234e-02 7.8196760e-04]",47:22.6
Happy,3,"[7.1639819e-03 1.5287489e-05 1.0623105e-02 6.4334881e-01 2.9911464e-01
 3.9613273e-02 1.2089323e-04]",47:22.7
Happy,3,"[2.5161004e-03 3.6956725e-04 4.5072255e-03 9.1118908e-01 7.1883589e-02
 4.0470897e-03 5.4874304e-03]",47:23.1
Neutral,4,"[0.04928495 0.05787399 0.00770489 0.2678     0.58670336 0.02881309
 0.0018197 ]",47:23.2
Neutral,4,"[0.14952831 0.20200624 0.04950564 0.24998553 0.27149877 0.06452729
 0.01294826]",47:23.4
Happy,3,"[5.6688949e-03 1.1867734e-03 2.0428135e-03 8.6825085e-01 1.1521310e-01
 7.0741330e-03 5.6341122e-04]",47:23.5
Happy,3,"[0.00091886 0.00154384 0.00149395 0.8864633  0.10602258 0.00190939
 0.00164809]",47:23.6
Neutral,4,"[0.04021747 0.03558685 0.00581208 0.21235412 0.6742351  0.02970778
 0.00208661]",47:23.7
Neutral,4,"[3.8229257e-02 6.3889083e-03 1.9869965e-03 4.3480766e-01 5.1046479e-01
 7.7269198e-03 3.9545170e-04]",47:23.9
Neutral,4,"[6.5577298e-02 8.1143398e-03 1.3757362e-03 3.3654091e-01 5.8058614e-01
 7.4633667e-03 3.4221419e-04]",47:24.0
Happy,3,"[6.1223535e-03 2.3622487e-03 7.5047737e-04 7.5659543e-01 2.2989188e-01
 4.1704001e-03 1.0721726e-04]",47:24.2
Happy,3,"[2.1582467e-02 9.0678036e-03 2.7988020e-03 7.9511470e-01 1.6092840e-01
 9.8040868e-03 7.0364057e-04]",47:24.3
Happy,3,"[2.2826996e-03 2.5745732e-04 2.9520554e-04 9.3390828e-01 6.0228195e-02
 3.0220284e-03 6.1660339e-06]",47:24.4
Happy,3,"[1.6035061e-02 4.7182990e-03 1.2782189e-03 8.0256534e-01 1.6780895e-01
 7.4028629e-03 1.9125063e-04]",47:24.5
Happy,3,"[2.2208565e-03 8.6396569e-05 2.4773661e-04 5.6884301e-01 4.2763972e-01
 9.3892886e-04 2.3382143e-05]",47:24.6
Neutral,4,"[0.04315514 0.01039508 0.00256104 0.3425532  0.5874631  0.01212307
 0.00174936]",47:24.7
Neutral,4,"[2.5141012e-02 1.0420689e-02 6.5870672e-03 3.5831615e-01 5.7799351e-01
 2.1251950e-02 2.8967869e-04]",47:24.8
Happy,3,"[7.1141277e-03 1.6878432e-05 1.0798138e-03 8.2109809e-01 1.6850260e-01
 2.1465172e-03 4.2033920e-05]",47:24.9
Happy,3,"[8.5314400e-03 6.8688714e-05 4.7573843e-03 7.1479011e-01 2.6448458e-01
 7.2704065e-03 9.7280252e-05]",47:25.0
Happy,3,"[5.0478317e-03 1.9398335e-08 2.6646310e-05 8.6906445e-01 1.2558022e-01
 2.8045580e-04 4.2082272e-07]",47:25.1
Neutral,4,"[4.29321826e-02 5.00188435e-05 1.66083511e-03 1.02613613e-01
 8.39199662e-01 1.34665435e-02 7.70956904e-05]",47:25.2
Happy,3,"[4.7970556e-02 2.6051759e-05 1.3876725e-03 5.9180915e-01 3.5458568e-01
 4.1468726e-03 7.4034571e-05]",47:25.3
Neutral,4,"[3.5069849e-02 7.0926204e-04 1.3934535e-02 5.4941736e-02 8.4363824e-01
 5.1299777e-02 4.0661730e-04]",47:25.4
Neutral,4,"[5.3994912e-03 5.0467957e-04 6.8419706e-04 6.4731732e-02 9.2463738e-01
 4.0338151e-03 8.6657710e-06]",47:25.5
Neutral,4,"[4.0121417e-02 3.5314377e-05 1.0670555e-03 1.8541709e-02 9.2073315e-01
 1.9485489e-02 1.5901946e-05]",47:25.6
Neutral,4,"[0.10785791 0.00795034 0.00923092 0.40822852 0.42200574 0.04363275
 0.00109377]",47:25.7
Neutral,4,"[9.8359110e-03 2.1410584e-03 5.1764920e-03 8.9582063e-02 8.8613796e-01
 6.7134220e-03 4.1309695e-04]",47:25.8
Neutral,4,"[0.07868566 0.05179109 0.03493059 0.13876934 0.62712234 0.06487051
 0.00383042]",47:25.9
Neutral,4,"[0.08903182 0.01507893 0.01358355 0.03416594 0.8173212  0.0267229
 0.00409562]",47:26.0
Neutral,4,"[1.7895291e-02 2.2394663e-04 1.4131365e-03 1.8459484e-01 7.7507269e-01
 2.0749627e-02 5.0446433e-05]",47:26.2
Neutral,4,"[1.9344864e-02 1.5548593e-03 3.7620903e-03 3.4012955e-02 9.2460924e-01
 1.6568590e-02 1.4735556e-04]",47:26.3
Neutral,4,"[2.9428398e-02 2.8441654e-04 5.6475531e-03 2.0046040e-02 9.1715103e-01
 2.7328243e-02 1.1435091e-04]",47:26.4
Neutral,4,"[0.17659599 0.00941298 0.04572416 0.16375029 0.5204227  0.0803434
 0.00375045]",47:26.5
Sad,5,"[0.07828569 0.05128108 0.21426317 0.16195525 0.20258175 0.28107685
 0.01055626]",47:26.7
Neutral,4,"[0.14704825 0.26999193 0.04030674 0.09062361 0.38151774 0.05267721
 0.01783463]",47:26.8
Neutral,4,"[6.0439385e-02 3.2127609e-03 1.0994366e-02 1.0503647e-01 8.0061656e-01
 1.9609850e-02 9.0558700e-05]",47:26.9
Neutral,4,"[3.5780013e-02 1.3877214e-02 6.5473286e-03 8.0651222e-03 9.0606391e-01
 2.8770754e-02 8.9565857e-04]",47:27.1
Neutral,4,"[2.3143651e-02 2.1627711e-04 1.3504669e-03 1.2038537e-01 8.4824520e-01
 6.6510094e-03 8.1391190e-06]",47:27.2
Neutral,4,"[0.02489804 0.00845949 0.00637949 0.03351716 0.8997817  0.02595259
 0.00101155]",47:27.4
Neutral,4,"[0.11313257 0.05368322 0.03382096 0.09700099 0.65715015 0.04426169
 0.00095043]",47:27.5
Neutral,4,"[1.6350135e-02 1.2326014e-03 4.1805157e-03 3.8326622e-03 9.6282399e-01
 1.1279108e-02 3.0098335e-04]",47:27.7
Neutral,4,"[7.3556572e-02 7.3391618e-03 3.3804741e-02 6.2666290e-02 7.8518987e-01
 3.6830898e-02 6.1251642e-04]",47:27.8
Neutral,4,"[1.4731257e-02 1.7900731e-04 1.7906238e-03 3.8001321e-02 9.3998599e-01
 5.2834493e-03 2.8300308e-05]",47:27.9
Neutral,4,"[7.5485795e-03 7.1782144e-03 6.0092104e-03 3.9882567e-02 9.1623759e-01
 2.2502005e-02 6.4180943e-04]",47:28.0
Neutral,4,"[4.03930098e-02 1.41442325e-02 5.87626779e-03 4.39143665e-02
 8.81175935e-01 1.43351918e-02 1.61000673e-04]",47:28.1
Neutral,4,"[1.43459225e-02 1.18681754e-03 3.86897614e-03 8.32437631e-03
 9.62785244e-01 9.40042827e-03 8.82770255e-05]",47:28.2
Neutral,4,"[1.5246202e-02 5.8498030e-04 2.9478869e-03 4.3971166e-03 9.7227740e-01
 4.5267171e-03 1.9723759e-05]",47:28.4
Neutral,4,"[2.5973195e-02 1.0660087e-04 2.2632289e-03 3.8346241e-03 9.5870048e-01
 9.0655684e-03 5.6198929e-05]",47:28.5
Neutral,4,"[0.01838746 0.00056247 0.33779794 0.00784716 0.5102962  0.10680394
 0.01830471]",47:31.6
Fearful,2,"[0.12478785 0.00365698 0.4822269  0.0605156  0.14921424 0.1768969
 0.00270147]",47:33.9
Fearful,2,"[5.8853634e-02 2.2109052e-04 4.8488033e-01 1.0583439e-02 3.9229382e-02
 4.0449065e-01 1.7414786e-03]",47:34.3
Fearful,2,"[1.0420872e-02 2.3700214e-04 6.3356906e-01 3.2027621e-02 2.9932737e-01
 2.2478152e-02 1.9398890e-03]",47:36.4
Happy,3,"[0.2432428  0.04412406 0.08085795 0.3872263  0.10736567 0.12940562
 0.00777764]",47:36.6
Neutral,4,"[0.02140092 0.01567244 0.01154547 0.2108867  0.7177085  0.01997251
 0.00281339]",47:36.7
Happy,3,"[0.074505   0.09793066 0.03573216 0.5495439  0.16808054 0.05427131
 0.01993641]",47:36.8
Sad,5,"[0.18604735 0.00833002 0.3289283  0.00916146 0.10468503 0.35695243
 0.00589544]",47:36.9
Neutral,4,"[1.6936170e-02 1.8483213e-04 1.5157938e-01 1.8610093e-01 4.9997860e-01
 1.4151041e-01 3.7097521e-03]",47:37.1
Fearful,2,"[0.28610831 0.01358609 0.47746894 0.01832586 0.0145639  0.18892886
 0.001018  ]",47:37.6
Happy,3,"[0.22799319 0.02131367 0.09565841 0.3352705  0.15730731 0.15084912
 0.01160783]",47:38.2
Neutral,4,"[0.12909028 0.01924094 0.03100173 0.03684235 0.74258053 0.03576137
 0.0054827 ]",47:38.4
Happy,3,"[0.08129069 0.00453587 0.00962857 0.78073066 0.09981325 0.02277138
 0.00122959]",47:38.6
Sad,5,"[0.05071471 0.00304079 0.2593354  0.04035451 0.2928572  0.3356629
 0.01803454]",48:12.3
Fearful,2,"[0.060426   0.01006456 0.4088231  0.02439408 0.2079062  0.26239076
 0.0259953 ]",48:12.4
Neutral,4,"[0.12850535 0.02262262 0.2532937  0.01254613 0.2699888  0.17012694
 0.14291647]",48:12.5
Fearful,2,"[4.1818205e-02 3.8184171e-06 4.2727253e-01 6.2347509e-02 3.8818595e-01
 7.9546250e-02 8.2571269e-04]",48:13.4
Happy,3,"[1.1340452e-03 6.0691686e-06 2.2245930e-01 4.4676605e-01 2.9307178e-01
 2.7079854e-02 9.4827702e-03]",48:15.8
Happy,3,"[5.4938737e-03 7.4503846e-06 1.7627578e-03 5.4658026e-01 4.3636039e-01
 9.7722849e-03 2.3016702e-05]",48:19.1
Neutral,4,"[0.16156621 0.01290001 0.15732947 0.09402375 0.45850322 0.11440604
 0.00127135]",48:19.2
Happy,3,"[5.5257242e-02 5.7472795e-04 3.6784064e-02 6.4875835e-01 2.1292379e-01
 4.5314655e-02 3.8723965e-04]",48:19.3
Angry,0,"[0.46131054 0.07927998 0.2616016  0.03966856 0.07682123 0.07312816
 0.00818995]",48:19.4
Neutral,4,"[0.1155332  0.02452355 0.2527807  0.06113605 0.3729649  0.16832203
 0.00473955]",48:19.5
Neutral,4,"[2.1736238e-02 4.2236663e-04 3.4594104e-02 2.6877243e-03 9.0078682e-01
 3.4933634e-02 4.8390185e-03]",48:37.0
Neutral,4,"[0.08387231 0.00581171 0.09937448 0.00660743 0.56709903 0.0351399
 0.20209515]",48:37.2
Sad,5,"[0.0975911  0.15399155 0.2339676  0.0348281  0.17638117 0.28976226
 0.01347827]",48:38.9
Neutral,4,"[0.05567022 0.00086262 0.06108704 0.07057022 0.78001046 0.02984412
 0.00195523]",48:40.4
Neutral,4,"[2.9331779e-02 1.4320652e-04 1.5318022e-02 3.8905296e-01 5.4643530e-01
 1.9075438e-02 6.4324832e-04]",48:40.9
Neutral,4,"[0.02182439 0.00141436 0.02188267 0.04860063 0.8918148  0.01020098
 0.00426215]",48:41.0
Neutral,4,"[0.07712916 0.00133245 0.03526974 0.06950557 0.7817394  0.03334599
 0.0016776 ]",48:41.5
Neutral,4,"[9.47194621e-02 3.39877093e-03 2.33267322e-02 6.27289433e-03
 7.49013305e-01 1.22597605e-01 6.71243703e-04]",48:42.0
Neutral,4,"[0.20645036 0.04708727 0.23705585 0.02196105 0.34090912 0.11942222
 0.02711422]",48:53.7
Neutral,4,"[1.0047310e-02 2.9135746e-04 2.2522339e-03 2.7732053e-03 9.6358371e-01
 1.6789770e-02 4.2624432e-03]",48:53.9
Neutral,4,"[0.08784331 0.02891    0.1188176  0.00169424 0.6430093  0.09181281
 0.02791276]",48:54.1
Neutral,4,"[1.5008490e-01 3.7114098e-04 1.5506524e-01 2.5543531e-02 5.7170320e-01
 8.1722774e-02 1.5509301e-02]",48:54.4
Neutral,4,"[4.4582713e-02 4.2193471e-05 1.5438685e-01 1.0382891e-02 6.5146124e-01
 1.0776330e-01 3.1380806e-02]",48:54.5
Neutral,4,"[1.9590079e-04 1.8234502e-06 3.8577951e-03 9.3687586e-02 9.0074378e-01
 1.4238100e-03 8.9281566e-05]",48:54.6
Neutral,4,"[0.0116555  0.00424771 0.11991576 0.24611983 0.55250186 0.01139541
 0.05416393]",48:54.7
Angry,0,"[0.26952976 0.02357558 0.15245149 0.04891281 0.23492563 0.19141914
 0.07918555]",48:54.9
Neutral,4,"[0.15365914 0.00299934 0.07734404 0.03348251 0.6297436  0.09358326
 0.00918821]",48:55.2
Neutral,4,"[1.6949554e-03 4.9316254e-04 2.9007129e-03 2.9023620e-03 9.8555368e-01
 6.0528214e-03 4.0228918e-04]",48:55.4
Neutral,4,"[1.8834693e-02 1.2788976e-05 1.0122970e-02 1.4815347e-03 9.4536334e-01
 2.3904717e-02 2.7995900e-04]",48:55.6
Neutral,4,"[0.38620958 0.00050907 0.00343532 0.01074538 0.48615357 0.11189087
 0.00105625]",48:55.6
Neutral,4,"[0.3952966  0.0068374  0.00445629 0.00428856 0.5156952  0.07117752
 0.0022485 ]",48:55.7
Neutral,4,"[2.0343618e-02 5.6463233e-03 7.1237725e-03 2.1183954e-04 9.5564282e-01
 9.2981001e-03 1.7335169e-03]",48:55.8
Neutral,4,"[2.2829961e-02 2.4098800e-04 9.1526024e-03 3.7673578e-04 9.2492241e-01
 1.7345885e-02 2.5131388e-02]",48:55.9
Angry,0,"[0.38150606 0.25831214 0.16018514 0.00142687 0.043849   0.11987172
 0.03484909]",48:56.0
Neutral,4,"[0.21052237 0.12906076 0.1369025  0.01650533 0.37848365 0.11395885
 0.01456656]",48:56.1
Neutral,4,"[0.1930116  0.02053639 0.01396561 0.0287349  0.70760363 0.02425898
 0.01188887]",48:56.2
Neutral,4,"[0.23919174 0.02332746 0.12435415 0.02707885 0.46464428 0.10623097
 0.01517253]",48:56.3
Neutral,4,"[0.2777883  0.06626651 0.12601627 0.04056253 0.35118034 0.12051785
 0.01766809]",48:56.4
Angry,0,"[0.60872823 0.15377414 0.10210649 0.00465303 0.07880295 0.02803911
 0.02389604]",48:56.5
Fearful,2,"[0.23105027 0.06403552 0.39199886 0.02327787 0.15071657 0.07524326
 0.06367765]",48:56.6
Neutral,4,"[0.33871955 0.04806465 0.10245695 0.0187385  0.39510748 0.02063123
 0.07628169]",48:56.8
Neutral,4,"[7.4699665e-03 6.7606400e-04 1.2602054e-02 2.8243385e-02 9.2117566e-01
 2.9430561e-02 4.0222020e-04]",48:56.9
Neutral,4,"[2.3793008e-02 4.0091874e-04 4.3103628e-02 1.1243159e-01 6.8092453e-01
 1.3910036e-01 2.4601445e-04]",48:57.1
Neutral,4,"[6.5636992e-02 5.1088491e-04 2.1131332e-03 1.4901604e-01 6.9743443e-01
 8.4659368e-02 6.2912534e-04]",48:57.2
Neutral,4,"[0.10922244 0.00365206 0.04759832 0.1622771  0.6134069  0.06312052
 0.00072268]",48:58.2
Fearful,2,"[0.33421093 0.01899344 0.35929722 0.00443143 0.09957069 0.11868163
 0.06481463]",48:58.5
Fearful,2,"[0.14486384 0.21993645 0.26999992 0.0288455  0.21299142 0.06947426
 0.05388854]",48:58.6
Neutral,4,"[0.20365742 0.16849168 0.1695152  0.0133143  0.2678012  0.10233721
 0.07488291]",48:58.8
Angry,0,"[0.4958641  0.06553119 0.18748258 0.01376171 0.17064717 0.05611766
 0.01059567]",48:58.9
Neutral,4,"[0.10343083 0.01359522 0.21449073 0.1333329  0.38042858 0.13327847
 0.02144326]",48:59.0
Neutral,4,"[1.5007449e-02 5.6113029e-04 4.3621760e-02 1.5395595e-01 7.1177304e-01
 7.4391805e-02 6.8889145e-04]",48:59.1
Fearful,2,"[0.04901161 0.00074905 0.37923428 0.35022178 0.13176697 0.08785265
 0.0011637 ]",48:59.3
Disgust,1,"[0.05770269 0.52288175 0.11414167 0.05164357 0.16696654 0.08217408
 0.00448979]",48:59.6
Fearful,2,"[0.1411844  0.0015215  0.26703718 0.13093205 0.24341075 0.20889693
 0.00701717]",48:59.7
Neutral,4,"[0.01275391 0.00483792 0.01087641 0.25642294 0.7038969  0.00973689
 0.00147508]",48:59.8
Sad,5,"[1.5765053e-01 6.3262004e-03 2.3826391e-01 2.2009369e-04 1.4089578e-01
 4.5302796e-01 3.6155893e-03]",49:00.3
Angry,0,"[3.1364471e-01 1.2268430e-04 1.2346213e-01 1.4706885e-02 2.4148262e-01
 3.0254421e-01 4.0367655e-03]",49:01.7
Angry,0,"[0.47391006 0.00497897 0.07176528 0.07124597 0.06285048 0.30706176
 0.00818746]",49:01.8
Neutral,4,"[0.28388786 0.01639602 0.11880543 0.05637544 0.3734274  0.14401779
 0.00709005]",49:01.9
Neutral,4,"[0.27326152 0.00600736 0.05644794 0.02076458 0.55337167 0.08528706
 0.00485982]",49:02.0
Neutral,4,"[1.0177791e-02 3.6305247e-04 7.2876252e-02 4.2152815e-03 8.4172720e-01
 6.2098451e-02 8.5418858e-03]",49:02.2
Neutral,4,"[4.1305656e-03 3.3644485e-06 1.9616974e-03 1.3966081e-01 8.4749097e-01
 6.7427824e-03 9.7614038e-06]",49:02.3
Happy,3,"[3.4630841e-03 2.3146431e-04 7.8875822e-04 7.3514086e-01 2.5412786e-01
 6.1602937e-03 8.7747103e-05]",49:06.4
Happy,3,"[2.3781734e-04 1.3284400e-05 3.8061586e-05 9.1647685e-01 8.3148748e-02
 8.0061029e-05 5.1248121e-06]",49:08.2
Happy,3,"[4.1049817e-03 2.8691531e-04 6.3162768e-04 6.8015265e-01 3.1427151e-01
 4.1229484e-04 1.3991605e-04]",49:08.3
Happy,3,"[4.0449682e-05 6.5097479e-09 2.9674784e-05 9.7071236e-01 2.9151401e-02
 6.5941887e-05 1.5615203e-07]",49:10.0
Happy,3,"[3.5118512e-05 1.5154733e-08 2.9685818e-06 9.9919957e-01 7.5841224e-04
 3.3101642e-06 6.3975415e-07]",49:10.3
Happy,3,"[3.7922611e-04 8.3125051e-06 4.4438868e-05 9.1493618e-01 8.4392369e-02
 2.3728446e-04 2.0838977e-06]",49:10.5
Happy,3,"[3.6406950e-03 3.9700561e-04 1.4111574e-03 8.0463904e-01 1.8775474e-01
 2.1227808e-03 3.4589735e-05]",49:10.7
Happy,3,"[7.3617208e-04 4.0100613e-03 3.5492665e-04 9.2436981e-01 6.9951750e-02
 4.5507270e-04 1.2207081e-04]",49:11.2
Happy,3,"[2.3034001e-04 8.8612497e-04 8.4918567e-05 9.1214746e-01 8.6346917e-02
 2.9594131e-04 8.1930730e-06]",49:11.3
Happy,3,"[1.2459363e-04 5.3909589e-06 1.3804553e-05 9.8132497e-01 1.8494181e-02
 3.3329867e-05 3.6878782e-06]",49:11.4
Happy,3,"[1.5229546e-04 3.8364710e-04 2.5574655e-05 9.5497507e-01 4.4414796e-02
 4.6722493e-05 1.9107249e-06]",49:11.5
Happy,3,"[1.9230562e-05 4.2632382e-12 3.4026993e-08 9.9418807e-01 5.7912823e-03
 1.3465775e-06 3.4015879e-09]",49:11.8
Happy,3,"[2.7345981e-05 2.5754147e-11 1.3623276e-07 9.9530929e-01 4.6611582e-03
 1.9733902e-06 1.0202773e-08]",49:11.9
Happy,3,"[6.6495767e-07 7.4713829e-14 1.4533619e-09 9.9930382e-01 6.9548778e-04
 2.7706569e-08 1.2646398e-10]",49:12.0
Happy,3,"[8.0397712e-07 3.6362328e-13 6.8612751e-09 9.9894983e-01 1.0494228e-03
 5.3642989e-08 2.8032990e-10]",49:12.1
Happy,3,"[1.2754514e-07 5.9126792e-13 2.1957034e-09 9.9673080e-01 3.2691236e-03
 1.9857621e-08 4.2914783e-11]",49:12.3
Happy,3,"[2.6803210e-04 5.4614338e-06 1.9565832e-05 9.9027109e-01 9.3526132e-03
 7.6653319e-05 6.6618163e-06]",49:12.4
Happy,3,"[1.9458182e-07 2.0757586e-12 3.5505749e-09 9.9752492e-01 2.4748819e-03
 5.9282161e-08 1.4979204e-10]",49:12.5
Neutral,4,"[1.8517628e-02 3.0613478e-04 3.5913861e-01 2.4396617e-02 4.5513967e-01
 1.3179171e-01 1.0709667e-02]",49:12.7
Happy,3,"[9.5126368e-03 1.7106879e-04 4.4358503e-03 8.3047801e-01 1.5438436e-01
 9.3714771e-04 8.0837242e-05]",49:12.8
Happy,3,"[1.2415018e-03 3.4746728e-04 1.5458794e-03 8.1587809e-01 1.7680238e-01
 4.1129012e-03 7.1678289e-05]",49:13.0
Happy,3,"[4.8040363e-04 1.6036958e-05 1.7032363e-04 8.0888957e-01 1.8711457e-01
 3.3106625e-03 1.8420424e-05]",49:13.5
Happy,3,"[5.3415911e-06 4.4390465e-09 7.8038642e-07 9.9788123e-01 2.0963466e-03
 1.6173430e-05 1.3619970e-08]",49:15.1
Happy,3,"[9.9949837e-05 1.4436055e-09 2.7392327e-06 9.9748069e-01 2.4032854e-03
 1.3285922e-05 9.1216057e-09]",49:15.2
Happy,3,"[4.3706481e-07 6.2932315e-10 9.4086197e-09 9.9986684e-01 1.3255155e-04
 9.6785200e-08 1.3503052e-09]",49:15.4
Happy,3,"[8.4911574e-07 8.3595208e-13 5.1432338e-08 9.9996984e-01 2.8721013e-05
 4.2119109e-07 1.1752911e-09]",49:15.5
Happy,3,"[1.8855259e-06 1.5778960e-11 1.6829550e-07 9.9994016e-01 5.7500471e-05
 3.0555864e-07 3.8624717e-09]",49:15.6
Happy,3,"[8.71378177e-07 8.37806712e-13 3.19648592e-08 9.99940991e-01
 5.79764892e-05 1.03783066e-07 6.19202689e-09]",49:15.8
Happy,3,"[2.1419393e-07 3.6583499e-14 9.3760733e-10 9.9992681e-01 7.2912000e-05
 6.1673755e-09 2.3650604e-10]",49:15.9
Happy,3,"[4.0823888e-08 2.0590044e-12 2.1172926e-09 9.9999011e-01 9.9249519e-06
 3.8159160e-09 1.1832075e-09]",49:16.0
Happy,3,"[1.2106405e-07 4.5230451e-13 1.7800467e-08 9.9999487e-01 4.9256632e-06
 5.6836327e-09 7.9143099e-08]",49:16.2
Happy,3,"[1.67900836e-07 1.77853413e-10 1.76960615e-08 9.99904990e-01
 9.45950887e-05 1.01679895e-07 1.89522513e-08]",49:16.4
Happy,3,"[3.5653491e-07 1.5977319e-12 2.7212976e-09 9.9998236e-01 1.7229151e-05
 4.0721519e-09 9.7815755e-10]",49:16.9
Happy,3,"[7.1548247e-06 9.8599982e-09 1.5371020e-07 9.9933296e-01 6.5829349e-04
 3.7404959e-07 1.0707471e-06]",49:17.2
Happy,3,"[1.6788221e-06 9.7995193e-14 5.6865623e-10 9.9974006e-01 2.5829393e-04
 9.3136778e-09 1.9257168e-10]",49:17.4
Happy,3,"[2.0447376e-05 6.4515598e-07 2.3713160e-06 9.9592566e-01 4.0469146e-03
 3.8338226e-06 1.4603452e-07]",49:17.5
Happy,3,"[4.93454027e-05 1.11303265e-07 1.57448212e-05 9.78251219e-01
 2.16622390e-02 2.09035061e-05 4.32188244e-07]",49:17.6
Happy,3,"[1.23930685e-02 6.99486554e-05 2.97291973e-03 5.37673116e-01
 4.38334137e-01 8.54890049e-03 7.90426566e-06]",49:17.8
Neutral,4,"[0.0173133  0.00268049 0.01060829 0.1277907  0.83392954 0.00643799
 0.00123963]",49:18.0
Happy,3,"[2.4694830e-06 2.9306515e-08 5.0209360e-07 9.9953198e-01 4.6434853e-04
 1.8898021e-07 4.4239766e-07]",49:18.3
Happy,3,"[1.54652389e-05 3.84142926e-11 4.83591389e-09 9.99864697e-01
 1.19494776e-04 1.93411012e-07 1.82383597e-09]",49:18.5
Happy,3,"[5.0249641e-06 3.6588513e-11 3.4970755e-09 9.9990606e-01 8.8843706e-05
 1.1135926e-07 2.8284621e-08]",49:18.7
Happy,3,"[8.5744745e-07 1.8771404e-09 2.1554765e-08 9.9973971e-01 2.5725746e-04
 5.9069716e-08 2.1475298e-06]",49:18.8
Happy,3,"[5.3757356e-07 1.7661783e-11 4.1079157e-10 9.9888188e-01 1.1175412e-03
 3.2179153e-09 5.3542308e-09]",49:19.0
Happy,3,"[2.0816488e-08 3.5184311e-15 4.4884412e-11 9.9994707e-01 5.2886673e-05
 8.4691804e-10 2.1509832e-11]",49:19.1
Happy,3,"[7.6035780e-05 5.7069324e-06 1.3857415e-06 9.9638808e-01 3.5047028e-03
 1.5533969e-05 8.5015772e-06]",49:19.3
Happy,3,"[2.4803600e-04 1.2683931e-05 1.0930667e-05 9.8290390e-01 1.6725397e-02
 8.2245853e-05 1.6843091e-05]",49:19.4
Happy,3,"[3.1840839e-04 3.1841522e-05 5.5517667e-05 9.5816863e-01 4.1208509e-02
 1.8674901e-04 3.0412441e-05]",49:19.5
Happy,3,"[4.8135694e-06 9.9484247e-11 7.8308133e-08 9.9609691e-01 3.8975920e-03
 7.0692801e-07 7.5416677e-09]",49:19.7
Happy,3,"[4.2594820e-06 1.8820414e-08 7.6689979e-08 9.9990332e-01 9.1006463e-05
 1.0398859e-07 1.2452888e-06]",49:20.0
Happy,3,"[1.4305347e-06 6.5372929e-10 2.2706610e-08 9.9974734e-01 2.5086419e-04
 7.3315029e-08 2.0083156e-07]",49:20.1
Happy,3,"[6.3158454e-06 2.7890916e-08 1.2009028e-07 9.9899286e-01 9.9847454e-04
 1.2606082e-06 9.1787058e-07]",49:20.2
Happy,3,"[3.8173987e-04 2.5605510e-03 4.9885892e-04 9.9241978e-01 3.4795073e-03
 2.4664259e-04 4.1284267e-04]",49:20.4
Happy,3,"[3.7959166e-05 1.3753642e-07 8.7351265e-07 9.9979919e-01 1.5807529e-04
 2.1109361e-06 1.7162560e-06]",49:20.5
Happy,3,"[8.7681025e-07 7.8931697e-09 4.6831559e-08 9.9986124e-01 1.3778688e-04
 4.1472106e-08 1.6432933e-08]",49:20.6
Happy,3,"[3.8525947e-08 3.6434017e-10 5.1237314e-10 9.9999225e-01 7.6944134e-06
 1.0970133e-09 6.1429101e-10]",49:20.8
Happy,3,"[5.7119625e-08 1.1803454e-08 2.7908483e-08 9.9978036e-01 2.1949747e-04
 1.4350500e-08 2.5342752e-09]",49:21.1
Happy,3,"[8.1441740e-08 9.4969401e-09 1.8425599e-08 9.9987566e-01 1.2420308e-04
 1.1228658e-08 1.3698535e-09]",49:21.2
Happy,3,"[6.2687079e-08 3.8812074e-09 1.7987233e-08 9.9991536e-01 8.4481049e-05
 9.4370796e-09 1.4138247e-09]",49:21.3
Happy,3,"[1.0667888e-07 2.7386612e-10 1.1332231e-08 9.9994791e-01 5.1977284e-05
 2.9519971e-09 2.5493958e-09]",49:21.4
Happy,3,"[1.2721733e-08 2.7496663e-10 2.1208832e-09 9.9992037e-01 7.9653713e-05
 1.6348266e-09 1.2339867e-10]",49:21.5
Happy,3,"[4.9084804e-08 1.2658786e-12 1.0978486e-08 9.9996889e-01 3.1042146e-05
 4.0677581e-09 6.2333068e-09]",49:21.6
Happy,3,"[9.5522785e-07 3.5232881e-07 8.6196266e-08 9.9828559e-01 1.7125886e-03
 3.4015034e-07 2.3668338e-09]",49:21.7
Happy,3,"[3.0476369e-07 1.5447506e-10 1.7257584e-09 9.9923515e-01 7.6447276e-04
 3.9694186e-08 8.0744245e-10]",49:21.8
Happy,3,"[1.35118094e-08 1.06758791e-09 3.42502404e-09 9.99969125e-01
 3.08536146e-05 1.21401411e-09 1.14462972e-09]",49:21.9
Happy,3,"[1.00348950e-06 2.76331207e-07 4.17771027e-08 9.97608900e-01
 2.38952553e-03 1.04793706e-07 8.05111924e-08]",49:22.0
Happy,3,"[4.7597101e-07 2.7989389e-10 3.7343471e-09 9.9997723e-01 2.2164368e-05
 2.2176225e-09 1.4064955e-07]",49:22.2
